"232.9";"Stage 0: Tis: Carcinoma in situ; N0: No regional lymph node metastasis; M0: No distant metastasis. (Based on AJCC Cancer Staging). - 2002"
"233.0";"Abnormal cells that are confined to the ducts or lobules in the breast. There are two forms, called ductal carcinoma in situ (DCIS) and lobular carcinoma in situ (LCIS). ; Stage 0 includes: Tis, N0, M0. Tis: Carcinoma in situ. N0: No regional lymph node metastasis. M0: No distant metastasis. (AJCC 6th ed.) - 2003"
"233.5";"Stage 0 includes: (Tis, N0, M0) and (Ta, N0, M0). Tis: Carcinoma in situ. Ta: Non-invasive verrucous carcinoma. N0: No regional lymph node metastasis. M0: No distant metastasis. (AJCC 6th ed.)"
"233.7";"Also known as carcinoma in situ of the urinary bladder or high grade intraurothelial neoplasia, this is a flat lesion of the transitional cell epithelium characterized by severe cytologic atypia. This lesion is confined to the urothelium, and is a precursor of invasive transitional cell carcinoma of the bladder. -- 2003"
"235-238.99";"A neoplasm displaying morphologic, phenotypic, or genotypic characteristics that are clearly not benign but do not permit the establishment of a definitive diagnosis of malignancy. Such neoplasms may or may not eventually have a more aggressive clinical course. Representative examples include lymphoproliferations of uncertain malignant pot"
"254.9";"condition in which there is a deviation from or interruption of the normal structure or function of the thymus."
"272.9";"condition in which there is a deviation or interruption in the processing of lipids in the body: synthesis, absorption, transport, storage, and utilization. ; Pathological conditions resulting from abnormal anabolism or catabolism of lipids in the body."
"278.3";"A change in skin color due to deposition of carotene."
"331.9";"result of genetic metabolic defects or damage by exogenous or endogenous toxins; characterized by cerebral cortex atrophy and progressive cerebral demyelination; dementia and mental deterioration are common."
"348.0";"A fluid filled sac within the cerebrum. It is can be congenital, trauma related or secondary to another medical condition for example an infarction."
"360.21";"Excessive axial myopia associated with complications (especially posterior staphyloma and CHOROIDAL NEOVASCULARIZATION) that can lead to BLINDNESS."
"372.75";"Abnormal fluid filled sac within the conjunctiva."
"377.41";"Ischemic injury to the OPTIC NERVE which usually affects the OPTIC DISK (optic neuropathy, anterior ischemic) and less frequently the retrobulbar portion of the nerve (optic neuropathy, posterior ischemic). The injury results from occlusion of arterial blood supply which may result from TEMPORAL ARTERITIS; ATHEROSCLEROSIS; COLLAGEN DISEASE"
"377.75";"Total loss of vision in all or part of the visual field due to bilateral OCCIPITAL LOBE (i.e., VISUAL CORTEX) damage or dysfunction. Anton syndrome is characterized by the psychic denial of true, organic cortical blindness. (Adams et al., Principles of Neurology, 6th ed, p460)"
"385.32";"A mass of KERATIN-producing squamous EPITHELIUM that resembles an inverted (suck-in) bag of skin in the MIDDLE EAR. It arises from the eardrum (TYMPANIC MEMBRANE) and grows into the MIDDLE EAR causing erosion of EAR OSSICLES and MASTOID that contains the INNER EAR."
"388.60";"Discharge or drainage of fluid from the ear."
"389.20";"Hearing loss due to damage or impairment of both the conductive elements (HEARING LOSS, CONDUCTIVE) and the sensorineural elements (HEARING LOSS, SENSORINEURAL) of the ear."
"426.12";"Intermittent failure of atrial electrical impulse conduction through the atrioventricular (AV) node to the ventricles, characterized by a relatively constant PR interval prior to the block of an atrial impulse."
"478.24";"A soft tissue infection of the throat with entry usually by the pharynx but sometimes as an extension of a lateral neck infection resulting from a neck injury. The major risk is upper airway obstruction caused by pharyngeal swelling. (Daniel R. Masys, from a written communication)"
"521.6";"Solid fixation of a tooth resulting from fusion of the cementum and alveolar bone, with obliteration of the periodontal ligament. It is uncommon in the deciduous dentition and very rare in permanent teeth. (Jablonski's Dictionary of Dentistry, 1992)"
"593.1";"general increase in bulk of the kidney due to an increase in cell volume; it is not due to tumor formation, nor to an increase in the number of cells."
"626.4";"Deviations from the normal process; e.g. delayed, difficult, profuse, scanty, unusual bleeding, etc."
"637";"Any termination of pregnancy."
"726.73";"A bony outgrowth on the lower surface of the CALCANEUS. Though often presenting along with plantar fasciitis (FASCIITIS, PLANTAR), they are not considered causally related."
"727.03";"A painful disability in the hand affecting the finger or thumb. It is caused by mechanical impingement of the digital flexor tendons as they pass through a narrowed retinacular pulley at the level of the metacarpal head. Thickening of the sheath and fibrocartilaginous metaplasia can occur, and nodules can form. (From Green's Operative Hand"
"728.71";"A superficial fibromatosis arising from soft tissue of the plantar regions. It is characterized by the presence of spindle-shaped fibroblasts, hypercellularity, and an infiltrative growth pattern."
"733.81";"Union of the fragments of a fractured bone in a faulty or abnormal position. If two bones parallel to one another unite by osseous tissue, the result is a crossunion. (From Manual of Orthopaedic Terminology, 4th ed)"
"775.2";"A disorder of neuromuscular transmission that occurs in a minority of newborns born to women with myasthenia gravis. Clinical features are usually present at birth or develop in the first 3 days of life and consist of hypotonia and impaired respiratory, suck, and swallowing abilities. This condition is associated with the passive transfer "
"836";"Slippage of the FEMUR off the TIBIA."
"900.00";"Damages to the CAROTID ARTERIES caused either by blunt force or penetrating trauma, such as CRANIOCEREBRAL TRAUMA; THORACIC INJURIES; and NECK INJURIES. Damaged carotid arteries can lead to CAROTID ARTERY THROMBOSIS; CAROTID-CAVERNOUS SINUS FISTULA; pseudoaneurysm formation; and INTERNAL CAROTID ARTERY DISSECTION. (From Am J Forensic Med P"
"909.2";"Late radiation injury (LRI) is the damage to the soft tissue and bone following radiation therapy that occurs weeks and years after the radiation exposure. Pathogenesis of LRI stems from ischemia, interruption of the blood supply and direct cell damage. LRIs include but not limited to the skin atrophy, ulceration and non-healing wounds; cy"
"950.0";"Injuries to the optic nerve induced by a trauma to the face or head. These may occur with closed or penetrating injuries. Relatively minor compression of the superior aspect of orbit may also result in trauma to the optic nerve. Clinical manifestations may include visual loss, PAPILLEDEMA, and an afferent pupillary defect."
"951.3";"Traumatic injury to the abducens, or sixth, cranial nerve. Injury to this nerve results in lateral rectus muscle weakness or paralysis. The nerve may be damaged by closed or penetrating CRANIOCEREBRAL TRAUMA or by facial trauma involving the orbit."
"951.4";"Traumatic injuries to the facial nerve. This may result in FACIAL PARALYSIS, decreased lacrimation and salivation, and loss of taste sensation in the anterior tongue. The nerve may regenerate and reform its original pattern of innervation, or regenerate aberrantly, resulting in inappropriate lacrimation in response to gustatory stimuli (e."
"957.9";"general term for injuries to nerves."
"21.6";"Total or partial excision of the turbinates."
"27.24";"Removal of tissue from the oral cavity for microscopic examination."
"52.5";"Surgical removal of part of the pancreas."
"588.1";"polyuric disorder characterized by normal rates of renal filtration and solute excretion, but a persistent hypotonic urine due to the failure of renal tubules to respond to antidiuretic hormones, such as vasopressin, to reduce urine volume; tubular insensitivity to vasopressin can result from genetic defects, diseases, drug effects, or may"
"246.2";"Abnormal fluid filled sac within the thyroid gland."
"280.9";"Anemia characterized by decreased or absent iron stores, low serum iron concentration, low transferrin saturation, and low hemoglobin concentration or hematocrit value. The erythrocytes are hypochromic and microcytic and the iron binding capacity is increased."
"269.9";"An imbalanced nutritional status resulted from insufficient intake of nutrients to meet normal physiological requirement. ; Inadequate nutrition resulting from poor diet, malabsorption, or abnormal nutrient distribution. --2004 ; disorder of nutrition due to unbalanced or insufficient diet or to defective assimilation or utilization of nut"
"51.23";"Excision of the gallbladder through an abdominal incision using a laparoscope. ; Surgical removal of the gallbladder,using a laparoscope."
"279.01";"A dysgammaglobulinemia characterized by a deficiency of IMMUNOGLOBULIN A."
"127.1";"Infection with roundworms of the genus ANISAKIS. Human infection results from the consumption of fish harboring roundworm larvae. The worms may cause acute NAUSEA; VOMITING; or penetrate into the wall of the DIGESTIVE TRACT where they give rise to EOSINOPHILIC GRANULOMA in the STOMACH; INTESTINES; or the OMENTUM."
"521.08";"Dental caries involving the tooth root, cementum, or cervical area of the tooth."
"03.95";"The injection of autologous blood into the epidural space either as a prophylactic treatment immediately following an epidural puncture or for treatment of headache as a result of an epidural puncture."
"16.5";"The surgical removal of the contents of the orbit. This includes the eyeball, blood vessels, muscles, fat, nerve supply, and periosteum. It should be differentiated from EYE EVISCERATION which removes the inner contents of the eye, leaving the sclera intact."
"16.3";"The surgical removal of the inner contents of the eye, leaving the sclera intact. It should be differentiated from ORBIT EVISCERATION which removes the entire contents of the orbit, including eyeball, blood vessels, muscles, fat, nerve supply, and periosteum."
"378.72";"A mitochondrial myopathy characterized by slowly progressive paralysis of the levator palpebrae, orbicularis oculi, and extraocular muscles. Ragged-red fibers and atrophy are found on muscle biopsy. Familial and sporadic forms may occur. Disease onset is usually in the first or second decade of life, and the illness slowly progresses until"
"237.70";"A group of disorders characterized by an autosomal dominant pattern of inheritance with high rates of spontaneous mutation and multiple neurofibromas or neurilemmomas. NEUROFIBROMATOSIS 1 (generalized neurofibromatosis) accounts for approximately 95% of cases, although multiple additional subtypes (e.g., NEUROFIBROMATOSIS 2, neurofibromato"
"89.17";"Simultaneous and continuous monitoring of relevant normal and abnormal physiological activity during sleep. (Stedman, 25th ed) ; Simultaneous recording of electrophysiologic activity during sleep. ; simultaneous and continuous monitoring of relevant normal and abnormal physiological activity during sleep."
"11.76";"A procedure that modifies REFRACTIVE ERRORS by the transplantation of a donor CORNEA to the anterior surface of the patient's cornea."
"709.1";"Skin diseases affecting or involving the cutaneous blood vessels and generally manifested as inflammation, swelling, erythema, or necrosis in the affected area."
"697.1";"A chronic inflammatory disease characterized by shiny, flat-topped, usually flesh-colored micropapules no larger than the head of a pin. Lesions are localized in the early stages, found chiefly on the lower abdomen, penis, and inner surface of the thighs. Distribution may become generalized as the disease progresses."
"442.2";"Abnormal balloon- or sac-like dilatation in the wall of any one of the iliac arteries including the common, the internal, or the external ILIAC ARTERY."
"441.2";"An abnormal balloon- or sac-like dilatation in the wall of the THORACIC AORTA. This proximal descending portion of aorta gives rise to the visceral and the parietal branches above the aortic hiatus at the diaphragm."
"01.52";"A neurosurgical procedure that removes or disconnects the epileptogenic CEREBRAL CORTEX of a hemisphere. Hemispherectomy is usually performed for patients with intractable unilateral EPILEPSY due to malformations of cortical development or brain lesions. Depending on the epileptogenic area in the hemisphere, cortical removal can be total o"
"21.22";"Removal of tissue from the nose for microscopic examination."
"33.28";"Removal of tissue from the lung, for microscopic examination, obtained during an open surgical procedure."
"52.52";"Surgical removal of the distal part of the pancreas."
"57.94";"A hollow tube left implanted in a body canal or organ, especially the bladder, to promote drainage."
"88.98";"Various methods to measure how many grams of calcium and other bone minerals, collectively known as bone mineral content, are present in a segment of bone."
"550-553.99";"A protrusion of abdominal structures through the retaining ABDOMINAL WALL. It involves two parts: an opening in the abdominal wall, and a hernia sac consisting of PERITONEUM and abdominal contents. Abdominal hernias include groin hernia (HERNIA, FEMORAL; HERNIA, INGUINAL) and VENTRAL HERNIA."
"338.1";"Physical suffering or distress; to hurt. ; Unpleasant sensory and emotional experience arising from actual or potential tissue damage or described in terms of such damage (International Association for the Study of Pain); sudden or slow onset of any intensity from mild to severe with an anticipated or predictable end and a duration of less"
"77.00";"Removal of a fragment of dead bone separated from healthy bone as a result of injury or disease."
"76.31";"Surgery to remove part of the mandible."
"77.96";"Surgical removal of part or all of the patella."
"21.00";"Reducing or limiting a patient's nasal blood loss during a bleeding episode. ; Limitation of the amount of blood loss from the nasal cavity"
"30.3";"Surgery to completely remove the larynx."
"30.1";"Surgery to remove one half of the larynx."
"34.91";"(thor-a-sen-TEE-sis) Removal of fluid from the pleural cavity through a needle inserted between the ribs."
"34.6";"The production of adhesions between the parietal and visceral pleura. The procedure is used in the treatment of bronchopleural fistulas, malignant pleural effusions, and pneumothorax and often involves instillation of chemicals or other agents into the pleural space causing, in effect, a pleuritis that seals the air leak. (From Fishman, Pu"
"37.25";"Removal of tissue from the heart for microscopic examination."
"37.0";"Surgical puncture of the pericardial cavity for the aspiration of fluid. (Dorland, 28th ed)"
"37.24";"Removal of tissue from the pericardium for microscopic examination."
"85.32";"Surgery performed to reduce the size of both breasts."
"27.23";"Removal of tissue from the lip for microscopic examination."
"27.72";"Surgery involving the complete removal of the uvula."
"25.2";"Surgery involving partial excision of the tongue."
"29.33";"Surgery involving the partial excision of the pharynx."
"43.7";"Gastrojejunostomy or anastomosis done between the stomach and the jejunum. ; Surgical removal of the lower part of the stomach with end to end anastomosis of the remaining segment of the stomach with the jejunum. In this procedure, the duodenum is closed off."
"45.63";"Surgical removal of the entire small intestine."
"45.73";"Surgical removal of the right part of the colon."
"45.74";"Surgical removal of the transverse colon."
"45.75";"Surgical removal of the left part of the colon."
"47.1";"Surgical removal of the vermiform appendix, performed incidentally to another primary surgical procedure."
"49.23";"Removal of tissue from the anus for microscopic examination."
"48.24";"Removal of anal tissue, for microscopic examination."
"50.22";"Partial removal of the liver"
"50.3";"Surgical removal of a lobe of the liver."
"06.13";"Removal parathyroid tissue for microscopic examination."
"06.4";"Surgery involving the complete excision of the thyroid gland."
"40.24";"Surgical removal of one or more inguinal lymph nodes."
"28.3";"Surgical removal of the tonsils and adenoids."
"41.94";"transfer of spleen or spleen fragments within an individual or between individuals of the same or different species."
"07.94";"transference of the thymus gland between individuals of the same species or between individuals of different species."
"55";"procedures performed on the kidney, used in the treatment of disease, injuries, or deformities; includes excision of a kidney."
"55.24";"Removal of tissue from the kidney, for microscopic examination, performed during an open surgical procedure."
"56.40";"Surgical removal of all or part of the ureter."
"56.31";"Endoscopic examination, therapy or surgery of the ureter."
"57.71";"(RAD-ih-kal sis-TEK-toe-mee) Surgery to remove the bladder as well as nearby tissues and organs."
"58.23";"Removal of tissue from the urethra for microscopic examination."
"60.5";"(RAD-ih-kal pros-ta-TEK-toe-mee) Surgery to remove the entire prostate. The two types of radical prostatectomy are retropubic prostatectomy and perineal prostatectomy."
"60.62";"(peh-rih-NEE-al pros-ta-TEK-toe-mee) Surgery to remove the prostate through an incision made between the scrotum and the anus."
"60.4";"(re-tro-PYOO-bik pros-ta-TEK-toe-mee) Surgery to remove the prostate through an incision made in the abdominal wall."
"99.94";"Using naturopathic techniques to manipulate a client's prostate to affect the secretion(s), excretion(s) and/or metabolism of his prostate. Service is billed per manipulation."
"70.24";"Removal of tissue from the vagina for microscopic examination."
"67.2";"The excision of a cone of tissue, especially of the CERVIX UTERI. ; (ko-nih-ZAY-shun) Surgery to remove a cone-shaped piece of tissue from the cervix and cervical canal. Conization may be used to diagnose or treat a cervical condition. ; Surgical removal of a cone-shaped portion of tissue from the uterine cervix."
"67.11";"Removal of tissue from the endocervix for microscopic examination."
"66";"procedures performed on the fallopian tubes, used in the treatment of disease, injuries, or deformities; includes excision of all or portions of the fallopian tubes."
"65.6";"Surgical removal of the right and left fallopian tubes, and the right and left ovaries."
"66.5";"Surgery to remove part or all of the fallopian tubes on both sides of the body."
"66.63";"Surgery to remove part of the fallopian tubes on both sides of the body."
"10.21";"Removal conjunctival tissue for microscopic examination."
"20.4";"Total or partial excision of the mastoid process."
"34.1";"Surgical opening of the mediastinum."
"54.23";"Removal of tissue from the peritoneum for microscopic examination."
"93.90";"A technique of respiratory therapy, in either spontaneously breathing or mechanically ventilated patients, in which airway pressure is maintained above atmospheric pressure throughout the respiratory cycle by pressurization of the ventilatory circuit. (On-Line Medical Dictionary [Internet]. Newcastle upon Tyne(UK): The University Dept. of "
"89.67";"method for measuring cardiac output by which the rate of oxygen consumption by the lungs is divided by the arteriovenous oxygen difference to give the rate of blood flow across the pulmonary capillaries and the cardiac output."
"99.17";"Actions performed to dispense a hypodermic administration of insulin."
"95.09";"A test performed by an ophthalmologist or optometrist assessing vision and ability to focus on and discern objects, as well as other tests and examinations pertaining to the eyes."
"95.11";"medical imaging of the posterior of the eye done by focusing light through the cornea, pupil and lens using a customized camera that is mounted to a microscope with high-powered lenses and mirrors."
"88.31";"A procedure used to detect fractures, tumors, or degenerative conditions of the bone."
"87.62";"A series of x-rays of the upper digestive (gastrointestinal, or GI) system that are taken after a person drinks a barium solution, which outlines the digestive organs on the x-rays. ; An x-ray examination of the esophagus, stomach and first part of the small intestine following coating with barium solution via ingestion."
"87.64";"A procedure in which a liquid with barium in it is put into the rectum and colon by way of the anus. Barium is a silver-white metallic compound that helps to show the image of the lower gastrointestinal tract on an x-ray. ; X-rays of the colon and rectum (lower gastrointestinal tract) that are taken after a person is given a barium enema."
"87.73";"X-ray study of the kidneys, uterus, and urinary tract. Structures are made visible by the IV injection of a substance that blocks x-rays. ; The creation of an image of the kidneys and urinary system using an intravenously administered contrast medium. By taking several X-rays over a short period of time, it is possible to check for the pro"
"87.74";"Radiographic image of the ureters and collecting system of the kidneys after introduction of a dye opaque to xrays by way of a urinary catheter."
"92.14";"A nuclear imaging method used to evaluate pathological bone metabolism. ; A technique to create images of bones on a computer screen or on film. A small amount of radioactive material is injected into a blood vessel and travels through the bloodstream; it collects in the bones and is detected by a scanner."
"92.18";"The creation of a visual display of the inside of the entire body of a human or animal for the purposes of diagnostic evaluation. This is most commonly achieved by using MAGNETIC RESONANCE IMAGING; or POSITRON EMISSION TOMOGRAPHY."
"92.02";"An image of the liver created on a computer screen or on film. A radioactive substance is injected into a blood vessel and travels through the bloodstream. It collects in the liver, especially in abnormal areas, and can be detected by the scanner."
"93.65";"A manipulative technique where the restrictive barrier is disengaged and the dysfunctional body part is moved away from the restrictive barrier until tissue tension is equal in one or all planes and directions."
"93.32";"Immersing a client in a whirlpool tub for therapeutic effect(s) (for example, to relieve or decrease muscle spasms). Service is billed per bath."
"94.3";"Psychotherapy occurring on a one-on-one basis as compared to a group setting or environment. Use ADLERIAN PSYCHOTHERAPY to access references on Adlerian individual psychotherapy."
"94.37";"Psychotherapeutic method used to promote more effective personality functioning through uninhibited expression of feelings and open discussion of personal problems."
"94.61";"Treatment for alcoholism or alcohol abuse which may include detoxification, psychotherapy, behavior therapy, Alcoholics Anonymous, and medication."
"96.44";"The washing of the VAGINA cavity or surface with a solution. Agents or drugs can be added to the irrigation solution."
"93.54";"Stabilizing, immobilizing and/or protecting a patient's injured body part(s) with a supportive appliance(s) or device(s). ; Stabilization, immobilization, and/or protection of an injured body part with a supportive appliance"
"618.6";"An intestinal HERNIA."
"80.51";"Excision, in part or whole, of an intervertebral disk. The most common indication is disk displacement or herniation. In addition to standard surgical removal, it can be performed by percutaneous diskectomy (DISKECTOMY, PERCUTANEOUS) or by laparoscopic diskectomy, the former being the more common. ; Surgical excision of an intervertebral d"
"200.6";"A rare aggressive form of lymphoma (cancer that begins in cells of the lymphatic system) that is usually of T-cell origin. ; A peripheral (mature) T-cell lymphoma, consisting of usually large anaplastic, CD30 positive cells. Majority of cases are positive for the anaplastic large cell lymphoma (ALK) protein. The most frequently seen geneti"
"365.52";"The deposition of flaky, translucent fibrillar material most conspicuous on the anterior lens capsule and pupillary margin but also in both surfaces of the iris, the zonules, trabecular meshwork, ciliary body, corneal endothelium, and orbital blood vessels. It sometimes forms a membrane on the anterior iris surface. Exfoliation refers to t"
"99.88";"A process in which peripheral blood is exposed in an extracorporeal flow system to photoactivated 8-methoxypsoralen (METHOXSALEN) and ultraviolet light - a procedure known as PUVA THERAPY. Photopheresis is at present a standard therapy for advanced cutaneous T-cell lymphoma; it shows promise in the treatment of autoimmune diseases."
"384.20";"A temporary or persistent opening in the eardrum (TYMPANIC MEMBRANE). Clinical signs depend on the size, location, and associated pathological condition."
"755.9";"Congenital structural deformities of the upper and lower extremities collectively or unspecified."
"789.51";"Accumulation of fluid in the peritoneal cavity resulting from the growth of primary or metastatic malignant neoplasms in the peritoneum.--2004 ; effusion and accumulation of cancerous serous fluid within the peritoneal cavity. ; A condition in which fluid containing cancer cells collects in the abdomen."
"758.32";"Typical facies with a prominent nose and retruded mandible, cleft palate, cardiovascular defects, learning disability, retarded mental development, and short stature. Elements of this syndrome are frequently present in the Robin syndrome. ; caused by microdeletion on chromosome 22q11.2; associated with multiple congenital anomalies, learni"
"252.01";"A condition of abnormally elevated output of PARATHYROID HORMONE due to parathyroid HYPERPLASIA or PARATHYROID NEOPLASMS. It is characterized by the combination of HYPERCALCEMIA, phosphaturia, elevated renal 1,25-DIHYDROXYVITAMIN D3 synthesis, and increased BONE RESORPTION."
"273.4";"Deficiency of the protease inhibitor ALPHA 1-ANTITRYPSIN, leading primarily to degradation of elastin of the alveolar walls, as well as other structural proteins of a variety of tissues. (From Scriver, Beaudet, Sly, & Valle, The Metabolic and Molecular Bases of Inherited Disease, 7th ed, p4125) ; autosomal recessive trait leading to destru"
"786.06";"Abnormal increase of rate of breathing."
"611.6";"Excessive or inappropriate LACTATION in females or males, and not necessarily related to PREGNANCY. Galactorrhea can occur either unilaterally or bilaterally, and be profuse or sparse. Its most common cause is HYPERPROLACTINEMIA."
"331.11";"A rare form of DEMENTIA that is sometimes familial. Clinical features include APHASIA; APRAXIA; CONFUSION; ANOMIA; memory loss; and personality deterioration. This pattern is consistent with the pathologic findings of circumscribed atrophy of the poles of the FRONTAL LOBE and TEMPORAL LOBE. Neuronal loss is maximal in the HIPPOCAMPUS, ento"
"291.81";"Processes and symptomatic effects resulting from abstinence from alcohol. Used for both human and animal populations."
"308.9";"A class of traumatic stress disorders that is characterized by the significant dissociative states seen immediately after overwhelming trauma. By definition it cannot last longer than 1 month, if it persists, a diagnosis of post-traumatic stress disorder (STRESS DISORDERS, POST-TRAUMATIC) is more appropriate. ; Disorder characterized by th"
"337.3";"Life threatening inhibited sympathetic response to a noxious stimuli in a person with a spinal cord injury at T7 or above. ; Life-threatening, uninhibited sympathetic response of the nervous system to a noxious stimulus after a spinal cord injury at T7 or above ; A syndrome associated with damage to the spinal cord above the mid thoracic l"
"416.9";"Heart disease which occurs as a result of a primary pulmonary disease. Cor pulmonale most often manifests as right ventricular hypertrophy; it can also lead to right ventricular failure."
"728.86";"A fulminating bacterial infection of the deep layers of the skin and FASCIA. It can be caused by many different organisms, with STREPTOCOCCUS PYOGENES being the most common."
"282.62";"broad term used to describe several different acute conditions occurring with sickle cell disease, including aplastic crisis, hemolytic crisis, and vasoocclusive crisis."
"614.9";"spectrum of inflammation involving the female upper genital tract and the supporting tissues; is usually caused by an ascending infection of organisms from the endocervix that may be confined to the uterus, fallopian tubes, ovaries, the supporting ligaments, or may involve several of the above uterine appendages; such inflammation can lead"
"368.5";"partial or total inability to distinguish one or more chromatic colors. ; The absence of or defect in the perception of colors."
"784.1";"Any kind of inflammatory process of the tonsils, pharynx, or/and larynx characterized by pain in swallowing."
"780.03";"Vegetative state refers to the neurocognitive status of individuals with severe brain damage, in whom physiologic functions (sleep-wake cycles, autonomic control, and breathing) persist, but awareness (including all cognitive function and emotion) is abolished."
"746.01";"A congenital heart defect characterized by the narrowing or complete absence of the opening between the RIGHT VENTRICLE and the PULMONARY ARTERY. Lacking a normal PULMONARY VALVE, unoxygenated blood in the right ventricle can not be effectively pumped into the lung for oxygenation. Clinical features include rapid breathing, CYANOSIS, right"
"995.91";"Systemic inflammatory response syndrome with a proven or suspected infectious etiology. When sepsis is associated with organ dysfunction distant from the site of infection, it is called severe sepsis. When sepsis is accompanied by HYPOTENSION despite adequate fluid infusion, it is called SEPTIC SHOCK."
"75.37";"Infusing a sterile solution into a client/patient's uterus during her labor to relieve umbilical cord compression and/or dilute meconium-stained fluid. Service is billed per procedure. ; Infusion of fluid into the uterus during labor to relieve umbilical cord compression or to dilute meconium-stained fluid"
"735.2";"A condition caused by degenerative arthritis (see OSTEOARTHRITIS) of the METATARSOPHALANGEAL JOINT of the great toe and characterized by pain and limited dorsiflexion, but relatively unrestricted plantar flexion."
"754.52";"Angulation of the first metatarsal bone towards the midline. This is associated with angulation of the phalanges of the same toe away from the midline (HALLUX VALGUS)."
"751.9";"Congenital structural abnormalities of the DIGESTIVE SYSTEM."
"567.82";"This entity represents the fibrotic stage of MESENTERY inflammation."
"788.36";"Involuntary discharge of URINE during sleep at night after expected age of completed development of urinary control."
"300.02";"An anxiety disorder characterized by free-floating, persistent, and excessive worry for at least six months."
"357.3";"A diffuse or multifocal peripheral neuropathy related to the remote effects of a neoplasm, most often carcinoma or lymphoma. Pathologically, there are inflammatory changes in peripheral nerves. The most common clinical presentation is a symmetric distal mixed sensorimotor polyneuropathy. (Adams et al., Principles of Neurology, 6th ed, p133"
"378.54";"Diseases of the sixth cranial (abducens) nerve or its nucleus in the pons. The nerve may be injured along its course in the pons, intracranially as it travels along the base of the brain, in the cavernous sinus, or at the level of superior orbital fissure or orbit. Dysfunction of the nerve causes lateral rectus muscle weakness, resulting i"
"951.9";"Dysfunction of one or more cranial nerves causally related to a traumatic injury. Penetrating and nonpenetrating CRANIOCEREBRAL TRAUMA; NECK INJURIES; and trauma to the facial region are conditions associated with cranial nerve injuries. ; Injury to, or disease of, the cranial nerve"
"985";"acute or chronic disease due to exposure to a metal or its salts."
"013.90";"Tuberculosis of the brain, spinal cord, or meninges (TUBERCULOSIS, MENINGEAL), most often caused by MYCOBACTERIUM TUBERCULOSIS and rarely by MYCOBACTERIUM BOVIS. The infection may be limited to the nervous system or coexist in other organs (e.g., TUBERCULOSIS, PULMONARY). The organism tends to seed the meninges causing a diffuse meningitis"
"120.0";"A human disease caused by the infection of parasitic worms SCHISTOSOMA HAEMATOBIUM. It is endemic in AFRICA and parts of the MIDDLE EAST. Tissue damages most often occur in the URINARY TRACT, specifically the URINARY BLADDER."
"65.51";"Surgical removal of both ovaries. ; Removal of both ovaries."
"233.32";"Stage 0 includes: Tis, N0, M0. Tis: Carcinoma in situ (preinvasive carcinoma. N0: No regional lymph node metastasis. M0: No distant metastasis. (AJCC 6th ed.) - 2003"
"200.5";"Cancer that arises in the lymphoid tissue found in the central nervous system (CNS). The CNS includes the brain and spinal cord."
"277.86";"A heterogeneous group of inherited metabolic disorders marked by absent or dysfunctional PEROXISOMES. Peroxisomal enzymatic abnormalities may be single or multiple. Biosynthetic peroxisomal pathways are compromised, including the ability to synthesize ether lipids and to oxidize long-chain fatty acid precursors. Diseases in this category i"
"13.41";"A procedure for removal of the crystalline lens in cataract surgery in which an anterior capsulectomy is performed by means of a needle inserted through a small incision at the temporal limbus, allowing the lens contents to fall through the dilated pupil into the anterior chamber where they are broken up by the use of ultrasound and aspira"
"03.1";"Surgical interruption of a spinal or cranial nerve root. (From Dorland, 28th ed)"
"023.1";"A disease of cattle caused by bacteria of the genus BRUCELLA leading to abortion in late pregnancy. BRUCELLA ABORTUS is the primary infective agent."
"985.1";"Disorders associated with acute or chronic exposure to compounds containing ARSENIC (ARSENICALS) which may be fatal. Acute oral ingestion is associated with gastrointestinal symptoms and an encephalopathy which may manifest as SEIZURES, mental status changes, and COMA. Chronic exposure is associated with mucosal irritation, desquamating ra"
"719.7";"Limitation of independent movement within the environment on foot"
"200.4";"An aggressive, usually diffuse non-Hodgkin lymphoma composed of monomorphic small to medium sized B-lymphocytes (centrocytes). Most patients present with advanced stage disease with lymphadenopathy, hepatosplenomegaly, and bone marrow involvement. Gastrointestinal tract is the most commonly affected extranodal site by this type of non-Hodg"
"346.1";"Recurrent unilateral pulsatile headaches, not preceded or accompanied by an aura, in attacks lasting 4-72 hours. It is characterized by PAIN of moderate to severe intensity; aggravated by physical activity; and associated with NAUSEA and / or PHOTOPHOBIA and PHONOPHOBIA. (International Classification of Headache Disorders, 2nd ed. Cephalal"
"443.24";"Splitting of the vessel wall in the VERTEBRAL ARTERY. Interstitial hemorrhage into the media of the vessel wall can lead to occlusion of the vertebral artery, aneurysm formation, or THROMBOEMBOLISM. Vertebral artery dissection is often associated with TRAUMA and injuries to the head-neck region but can occur spontaneously."
"437.7";"A syndrome characterized by a transient loss of the ability to form new memories. It primarily occurs in middle aged or elderly individuals, and episodes may last from minutes to hours. During the period of amnesia, immediate and recent memory abilities are impaired, but the level of consciousness and ability to perform other intellectual "
"371.51";"An autosomal dominant form of hereditary corneal dystrophy due to a defect in cornea-specific KERATIN formation. Mutations in the genes that encode KERATIN-3 and KERATIN-12 have been linked to this disorder."
"427.60";"A group of cardiac arrhythmias in which the cardiac contractions are not initiated at the SINOATRIAL NODE. They include both atrial and ventricular premature beats, and are also known as extra or ectopic heartbeats. Their frequency is increased in heart diseases."
"617.0";"The extension of endometrial tissue into the MYOMETRIUM."
